common_name,scientific_name,start_s,end_s,confidence,label,file_index,filename,file_stem,recording_date,recording_start_time,absolute_timestamp
Great Bittern,Botaurus stellaris,8175.0,8178.0,0.2627756595611572,Botaurus stellaris_Great Bittern,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:16:15
Graylag Goose,Anser anser,8685.0,8688.0,0.5984839797019958,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:24:45
Graylag Goose,Anser anser,8757.0,8760.0,0.28447142243385315,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:25:57
Graylag Goose,Anser anser,8778.0,8781.0,0.29770416021347046,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:26:18
Black Woodpecker,Dryocopus martius,8823.0,8826.0,0.39365893602371216,Dryocopus martius_Black Woodpecker,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:27:03
Graylag Goose,Anser anser,8862.0,8865.0,0.3360956311225891,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:27:42
Graylag Goose,Anser anser,8919.0,8922.0,0.36115381121635437,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:28:39
Graylag Goose,Anser anser,8922.0,8925.0,0.28527575731277466,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:28:42
Graylag Goose,Anser anser,8982.0,8985.0,0.3428696095943451,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:29:42
Graylag Goose,Anser anser,9030.0,9033.0,0.27857473492622375,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:30:30
Graylag Goose,Anser anser,9156.0,9159.0,0.5476080179214478,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:32:36
Graylag Goose,Anser anser,9159.0,9162.0,0.6980950832366943,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:32:39
Graylag Goose,Anser anser,9162.0,9165.0,0.7792423963546753,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:32:42
Graylag Goose,Anser anser,9198.0,9201.0,0.4787278175354004,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:33:18
Graylag Goose,Anser anser,9201.0,9204.0,0.6505346298217773,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:33:21
Graylag Goose,Anser anser,9204.0,9207.0,0.7778163552284241,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:33:24
Graylag Goose,Anser anser,9207.0,9210.0,0.4381723403930664,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:33:27
Lesser Spotted Woodpecker,Dryobates minor,9255.0,9258.0,0.3118802309036255,Dryobates minor_Lesser Spotted Woodpecker,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:34:15
Graylag Goose,Anser anser,9300.0,9303.0,0.33155593276023865,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:35:00
Graylag Goose,Anser anser,9312.0,9315.0,0.6102643013000488,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:35:12
Graylag Goose,Anser anser,9315.0,9318.0,0.745663583278656,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:35:15
Graylag Goose,Anser anser,9318.0,9321.0,0.36298707127571106,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:35:18
Graylag Goose,Anser anser,9327.0,9330.0,0.2558515965938568,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:35:27
Graylag Goose,Anser anser,9342.0,9345.0,0.48536163568496704,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:35:42
Graylag Goose,Anser anser,9345.0,9348.0,0.43728533387184143,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:35:45
Graylag Goose,Anser anser,9348.0,9351.0,0.2828722894191742,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:35:48
Graylag Goose,Anser anser,9381.0,9384.0,0.3045004904270172,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:36:21
Graylag Goose,Anser anser,9384.0,9387.0,0.36421680450439453,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:36:24
Graylag Goose,Anser anser,9411.0,9414.0,0.3891719579696655,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:36:51
Northern Lapwing,Vanellus vanellus,9453.0,9456.0,0.40020862221717834,Vanellus vanellus_Northern Lapwing,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:37:33
Graylag Goose,Anser anser,9456.0,9459.0,0.7557507157325745,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:37:36
Graylag Goose,Anser anser,9462.0,9465.0,0.2911001443862915,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:37:42
Graylag Goose,Anser anser,9468.0,9471.0,0.2578735947608948,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:37:48
Graylag Goose,Anser anser,9513.0,9516.0,0.6294249892234802,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:38:33
Graylag Goose,Anser anser,9525.0,9528.0,0.5773290395736694,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:38:45
Graylag Goose,Anser anser,9528.0,9531.0,0.4048231244087219,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:38:48
Greater White-fronted Goose,Anser albifrons,9537.0,9540.0,0.4155033528804779,Anser albifrons_Greater White-fronted Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:38:57
Common Crane,Grus grus,9549.0,9552.0,0.3888041079044342,Grus grus_Common Crane,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:39:09
Graylag Goose,Anser anser,9552.0,9555.0,0.3378341794013977,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:39:12
Graylag Goose,Anser anser,9555.0,9558.0,0.47120383381843567,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:39:15
Graylag Goose,Anser anser,9558.0,9561.0,0.2681809663772583,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:39:18
Graylag Goose,Anser anser,9597.0,9600.0,0.6932458877563477,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:39:57
Graylag Goose,Anser anser,9600.0,9603.0,0.7099125981330872,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:40:00
Graylag Goose,Anser anser,9618.0,9621.0,0.327587753534317,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:40:18
Graylag Goose,Anser anser,9627.0,9630.0,0.37157243490219116,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:40:27
Graylag Goose,Anser anser,9654.0,9657.0,0.551102340221405,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:40:54
Graylag Goose,Anser anser,9660.0,9663.0,0.4168233275413513,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:41:00
Graylag Goose,Anser anser,9702.0,9705.0,0.4303191900253296,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:41:42
Graylag Goose,Anser anser,9705.0,9708.0,0.6018965840339661,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:41:45
Greater White-fronted Goose,Anser albifrons,9711.0,9714.0,0.3341734707355499,Anser albifrons_Greater White-fronted Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:41:51
Graylag Goose,Anser anser,9735.0,9738.0,0.7240251898765564,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:15
Graylag Goose,Anser anser,9738.0,9741.0,0.7933463454246521,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:18
Graylag Goose,Anser anser,9741.0,9744.0,0.33345159888267517,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:21
Graylag Goose,Anser anser,9744.0,9747.0,0.7107721567153931,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:24
Black Woodpecker,Dryocopus martius,9750.0,9753.0,0.28310149908065796,Dryocopus martius_Black Woodpecker,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:30
Graylag Goose,Anser anser,9756.0,9759.0,0.7690675258636475,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:36
Graylag Goose,Anser anser,9759.0,9762.0,0.6548004746437073,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:39
Graylag Goose,Anser anser,9762.0,9765.0,0.4483836889266968,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:42
Graylag Goose,Anser anser,9768.0,9771.0,0.2726292014122009,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:42:48
Canada Goose,Branta canadensis,9807.0,9810.0,0.2500024735927582,Branta canadensis_Canada Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:43:27
Graylag Goose,Anser anser,9864.0,9867.0,0.2744791507720947,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:44:24
Eurasian Curlew,Numenius arquata,9927.0,9930.0,0.2711235284805298,Numenius arquata_Eurasian Curlew,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:45:27
Graylag Goose,Anser anser,9945.0,9948.0,0.2576674222946167,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:45:45
Graylag Goose,Anser anser,9984.0,9987.0,0.2817685902118683,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:46:24
Graylag Goose,Anser anser,9990.0,9993.0,0.60442715883255,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:46:30
Graylag Goose,Anser anser,9999.0,10002.0,0.4617164134979248,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:46:39
Graylag Goose,Anser anser,10005.0,10008.0,0.3197729289531708,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:46:45
Graylag Goose,Anser anser,10023.0,10026.0,0.43987929821014404,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:47:03
Graylag Goose,Anser anser,10038.0,10041.0,0.700266420841217,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:47:18
Graylag Goose,Anser anser,10044.0,10047.0,0.6310141682624817,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:47:24
Graylag Goose,Anser anser,10053.0,10056.0,0.29376187920570374,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:47:33
Graylag Goose,Anser anser,10056.0,10059.0,0.2933027446269989,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:47:36
Graylag Goose,Anser anser,10077.0,10080.0,0.3186429738998413,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:47:57
Graylag Goose,Anser anser,10101.0,10104.0,0.367144912481308,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:48:21
Graylag Goose,Anser anser,10209.0,10212.0,0.45094722509384155,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:50:09
Great Bittern,Botaurus stellaris,10287.0,10290.0,0.3083568513393402,Botaurus stellaris_Great Bittern,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:51:27
Graylag Goose,Anser anser,10350.0,10353.0,0.396627277135849,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:52:30
Graylag Goose,Anser anser,10356.0,10359.0,0.6284396052360535,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:52:36
Graylag Goose,Anser anser,10392.0,10395.0,0.7387848496437073,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:53:12
Graylag Goose,Anser anser,10497.0,10500.0,0.28102806210517883,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:54:57
Graylag Goose,Anser anser,10500.0,10503.0,0.3711126744747162,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:55:00
Graylag Goose,Anser anser,10518.0,10521.0,0.3207560181617737,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 02:55:18
Graylag Goose,Anser anser,11412.0,11415.0,0.40154632925987244,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:10:12
Graylag Goose,Anser anser,11418.0,11421.0,0.3182503283023834,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:10:18
Graylag Goose,Anser anser,11445.0,11448.0,0.3483339548110962,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:10:45
Graylag Goose,Anser anser,11460.0,11463.0,0.3540346622467041,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:11:00
Graylag Goose,Anser anser,11475.0,11478.0,0.35419562458992004,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:11:15
Graylag Goose,Anser anser,11484.0,11487.0,0.5026199221611023,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:11:24
Graylag Goose,Anser anser,11490.0,11493.0,0.6843331456184387,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:11:30
Graylag Goose,Anser anser,11502.0,11505.0,0.30992013216018677,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:11:42
Graylag Goose,Anser anser,11514.0,11517.0,0.2728039026260376,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:11:54
Graylag Goose,Anser anser,11538.0,11541.0,0.3732227385044098,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:12:18
Graylag Goose,Anser anser,11541.0,11544.0,0.5960266590118408,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:12:21
Graylag Goose,Anser anser,11544.0,11547.0,0.7924148440361023,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:12:24
Graylag Goose,Anser anser,11547.0,11550.0,0.3767557442188263,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:12:27
Graylag Goose,Anser anser,11577.0,11580.0,0.3373292088508606,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:12:57
Graylag Goose,Anser anser,11580.0,11583.0,0.2598249316215515,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:13:00
Graylag Goose,Anser anser,11586.0,11589.0,0.4861411154270172,Anser anser_Graylag Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:13:06
Greater White-fronted Goose,Anser albifrons,11589.0,11592.0,0.3844555914402008,Anser albifrons_Greater White-fronted Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:13:09
Pink-footed Goose,Anser brachyrhynchus,11607.0,11610.0,0.5562766790390015,Anser brachyrhynchus_Pink-footed Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:13:27
Pink-footed Goose,Anser brachyrhynchus,11619.0,11622.0,0.27733278274536133,Anser brachyrhynchus_Pink-footed Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:13:39
Pink-footed Goose,Anser brachyrhynchus,11622.0,11625.0,0.34872275590896606,Anser brachyrhynchus_Pink-footed Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:13:42
Pink-footed Goose,Anser brachyrhynchus,11625.0,11628.0,0.39760634303092957,Anser brachyrhynchus_Pink-footed Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:13:45
Pink-footed Goose,Anser brachyrhynchus,11673.0,11676.0,0.2562876045703888,Anser brachyrhynchus_Pink-footed Goose,4,245AAA0563ED3DA7_20251015_000000.WAV,245AAA0563ED3DA7_20251015_000000,2025-10-15,00:00:00,2025-10-15 03:14:33
