common_name,scientific_name,start_s,end_s,confidence,label,file_index,filename,file_stem,recording_date,recording_start_time,absolute_timestamp
Graylag Goose,Anser anser,5061.0,5064.0,0.31575071811676025,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:24:21
Graylag Goose,Anser anser,5070.0,5073.0,0.37798622250556946,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:24:30
Graylag Goose,Anser anser,5085.0,5088.0,0.4780624806880951,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:24:45
Graylag Goose,Anser anser,5094.0,5097.0,0.35839593410491943,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:24:54
Graylag Goose,Anser anser,5100.0,5103.0,0.799176037311554,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:00
Graylag Goose,Anser anser,5109.0,5112.0,0.2832711338996887,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:09
Graylag Goose,Anser anser,5112.0,5115.0,0.6702848672866821,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:12
Graylag Goose,Anser anser,5115.0,5118.0,0.3829886019229889,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:15
Graylag Goose,Anser anser,5133.0,5136.0,0.43839240074157715,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:33
Graylag Goose,Anser anser,5136.0,5139.0,0.32340487837791443,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:36
Greater White-fronted Goose,Anser albifrons,5145.0,5148.0,0.5469087362289429,Anser albifrons_Greater White-fronted Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:45
Graylag Goose,Anser anser,5145.0,5148.0,0.4071733355522156,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:45
Graylag Goose,Anser anser,5208.0,5211.0,0.5048555135726929,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:26:48
Graylag Goose,Anser anser,5256.0,5259.0,0.28256258368492126,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:27:36
Graylag Goose,Anser anser,5262.0,5265.0,0.2753467261791229,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:27:42
Graylag Goose,Anser anser,5268.0,5271.0,0.28920066356658936,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:27:48
Graylag Goose,Anser anser,5274.0,5277.0,0.3051489293575287,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:27:54
Graylag Goose,Anser anser,5283.0,5286.0,0.3248744308948517,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:28:03
Graylag Goose,Anser anser,5289.0,5292.0,0.6465938091278076,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:28:09
Graylag Goose,Anser anser,5298.0,5301.0,0.7042813897132874,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:28:18
Graylag Goose,Anser anser,5301.0,5304.0,0.5988746881484985,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:28:21
Graylag Goose,Anser anser,5313.0,5316.0,0.3270179033279419,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:28:33
Graylag Goose,Anser anser,5334.0,5337.0,0.3465067446231842,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:28:54
Graylag Goose,Anser anser,5373.0,5376.0,0.35392534732818604,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:29:33
Graylag Goose,Anser anser,5394.0,5397.0,0.5867535471916199,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:29:54
Graylag Goose,Anser anser,5676.0,5679.0,0.257549911737442,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:34:36
Northern Lapwing,Vanellus vanellus,6213.0,6216.0,0.4812428653240204,Vanellus vanellus_Northern Lapwing,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:43:33
Graylag Goose,Anser anser,6276.0,6279.0,0.2759805917739868,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:44:36
Graylag Goose,Anser anser,6564.0,6567.0,0.26588690280914307,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:49:24
Graylag Goose,Anser anser,6684.0,6687.0,0.2980540692806244,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:51:24
Graylag Goose,Anser anser,7122.0,7125.0,0.28387612104415894,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:58:42
Lesser Spotted Woodpecker,Dryobates minor,7257.0,7260.0,0.29118916392326355,Dryobates minor_Lesser Spotted Woodpecker,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:00:57
Graylag Goose,Anser anser,7608.0,7611.0,0.43888089060783386,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:06:48
Greater White-fronted Goose,Anser albifrons,7632.0,7635.0,0.3326711654663086,Anser albifrons_Greater White-fronted Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:07:12
Pink-footed Goose,Anser brachyrhynchus,7632.0,7635.0,0.2679949402809143,Anser brachyrhynchus_Pink-footed Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:07:12
Graylag Goose,Anser anser,7788.0,7791.0,0.5913263559341431,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:09:48
Graylag Goose,Anser anser,7791.0,7794.0,0.27365198731422424,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:09:51
Graylag Goose,Anser anser,7860.0,7863.0,0.7965206503868103,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:11:00
Graylag Goose,Anser anser,7887.0,7890.0,0.35282036662101746,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:11:27
Graylag Goose,Anser anser,7908.0,7911.0,0.2931589186191559,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:11:48
Graylag Goose,Anser anser,7923.0,7926.0,0.7177354693412781,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:12:03
Graylag Goose,Anser anser,7926.0,7929.0,0.6845938563346863,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:12:06
Graylag Goose,Anser anser,7929.0,7932.0,0.6578815579414368,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:12:09
Pink-footed Goose,Anser brachyrhynchus,7947.0,7950.0,0.6827590465545654,Anser brachyrhynchus_Pink-footed Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:12:27
Graylag Goose,Anser anser,7989.0,7992.0,0.5416907072067261,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:13:09
Graylag Goose,Anser anser,8025.0,8028.0,0.7111374139785767,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:13:45
Graylag Goose,Anser anser,8043.0,8046.0,0.4518023133277893,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:03
Graylag Goose,Anser anser,8046.0,8049.0,0.2923869490623474,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:06
Graylag Goose,Anser anser,8049.0,8052.0,0.5617979764938354,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:09
Graylag Goose,Anser anser,8055.0,8058.0,0.4617680609226227,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:15
Graylag Goose,Anser anser,8061.0,8064.0,0.2766110599040985,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:21
Graylag Goose,Anser anser,8067.0,8070.0,0.45088648796081543,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:27
Graylag Goose,Anser anser,8073.0,8076.0,0.3748919665813446,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:33
Graylag Goose,Anser anser,8076.0,8079.0,0.581482470035553,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:36
Graylag Goose,Anser anser,8079.0,8082.0,0.3920132517814636,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:39
Graylag Goose,Anser anser,8097.0,8100.0,0.25214022397994995,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:14:57
Northern Lapwing,Vanellus vanellus,8100.0,8103.0,0.31368499994277954,Vanellus vanellus_Northern Lapwing,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:00
Graylag Goose,Anser anser,8100.0,8103.0,0.28064465522766113,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:00
Graylag Goose,Anser anser,8106.0,8109.0,0.3278524577617645,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:06
Graylag Goose,Anser anser,8109.0,8112.0,0.5141409635543823,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:09
Graylag Goose,Anser anser,8112.0,8115.0,0.3948831856250763,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:12
Graylag Goose,Anser anser,8115.0,8118.0,0.8818831443786621,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:15
Graylag Goose,Anser anser,8118.0,8121.0,0.6861556768417358,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:18
Graylag Goose,Anser anser,8121.0,8124.0,0.7968866229057312,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:21
Graylag Goose,Anser anser,8124.0,8127.0,0.5014565587043762,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:24
Graylag Goose,Anser anser,8142.0,8145.0,0.4701935350894928,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:42
Graylag Goose,Anser anser,8148.0,8151.0,0.5484687089920044,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:48
Graylag Goose,Anser anser,8151.0,8154.0,0.4980570077896118,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:51
Graylag Goose,Anser anser,8154.0,8157.0,0.5830365419387817,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:54
Graylag Goose,Anser anser,8157.0,8160.0,0.5464731454849243,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:15:57
Graylag Goose,Anser anser,8172.0,8175.0,0.6691720485687256,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:16:12
Graylag Goose,Anser anser,8175.0,8178.0,0.3169296979904175,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:16:15
Graylag Goose,Anser anser,8181.0,8184.0,0.6571050882339478,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:16:21
Graylag Goose,Anser anser,8205.0,8208.0,0.6879734992980957,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:16:45
Graylag Goose,Anser anser,8208.0,8211.0,0.7357427477836609,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:16:48
Graylag Goose,Anser anser,8211.0,8214.0,0.7296497225761414,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:16:51
Graylag Goose,Anser anser,8214.0,8217.0,0.394747257232666,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:16:54
Graylag Goose,Anser anser,8217.0,8220.0,0.6899911761283875,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:16:57
Graylag Goose,Anser anser,8220.0,8223.0,0.3423166275024414,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:00
Graylag Goose,Anser anser,8229.0,8232.0,0.5940086245536804,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:09
Graylag Goose,Anser anser,8235.0,8238.0,0.5262466073036194,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:15
Graylag Goose,Anser anser,8238.0,8241.0,0.5017130970954895,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:18
Graylag Goose,Anser anser,8241.0,8244.0,0.6660804748535156,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:21
Graylag Goose,Anser anser,8244.0,8247.0,0.7154772877693176,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:24
Graylag Goose,Anser anser,8250.0,8253.0,0.2652851343154907,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:30
Graylag Goose,Anser anser,8256.0,8259.0,0.3828333020210266,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:36
Graylag Goose,Anser anser,8268.0,8271.0,0.4248757064342499,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:48
Graylag Goose,Anser anser,8271.0,8274.0,0.27520135045051575,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:51
Graylag Goose,Anser anser,8277.0,8280.0,0.6328800916671753,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:17:57
Graylag Goose,Anser anser,8283.0,8286.0,0.47165173292160034,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:03
Graylag Goose,Anser anser,8286.0,8289.0,0.33522045612335205,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:06
Graylag Goose,Anser anser,8289.0,8292.0,0.5539303421974182,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:09
Tawny Owl,Strix aluco,8292.0,8295.0,0.27936622500419617,Strix aluco_Tawny Owl,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:12
Graylag Goose,Anser anser,8298.0,8301.0,0.6114304661750793,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:18
Graylag Goose,Anser anser,8301.0,8304.0,0.7829846739768982,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:21
Graylag Goose,Anser anser,8304.0,8307.0,0.505840003490448,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:24
Graylag Goose,Anser anser,8307.0,8310.0,0.5395720601081848,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:27
Graylag Goose,Anser anser,8310.0,8313.0,0.5363192558288574,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:30
Graylag Goose,Anser anser,8313.0,8316.0,0.27146685123443604,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:33
Graylag Goose,Anser anser,8322.0,8325.0,0.46175912022590637,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:42
Graylag Goose,Anser anser,8325.0,8328.0,0.6188597679138184,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:45
Graylag Goose,Anser anser,8334.0,8337.0,0.259355753660202,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:18:54
Greater White-fronted Goose,Anser albifrons,8352.0,8355.0,0.5818190574645996,Anser albifrons_Greater White-fronted Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:19:12
Graylag Goose,Anser anser,8373.0,8376.0,0.28110313415527344,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:19:33
Graylag Goose,Anser anser,8385.0,8388.0,0.40234729647636414,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 02:19:45
